2017.07.26,20:00,1.30461,1.31222,1.30435,1.31216,25351
2017.07.27,00:00,1.31129,1.31258,1.31091,1.31148,11992
2017.07.27,04:00,1.31149,1.31567,1.31053,1.31416,18323
2017.07.27,08:00,1.31415,1.31497,1.31234,1.31363,24230
2017.07.27,12:00,1.31362,1.31581,1.31333,1.31480,23136
2017.07.27,16:00,1.31480,1.31480,1.30504,1.30676,28148
2017.07.27,20:00,1.30674,1.30818,1.30579,1.30624,19366
2017.07.28,00:00,1.30628,1.30797,1.30612,1.30701,10547
2017.07.28,04:00,1.30702,1.30885,1.30682,1.30731,12417
2017.07.28,08:00,1.30735,1.30883,1.30681,1.30878,23369
2017.07.28,12:00,1.30878,1.31172,1.30732,1.30791,28894
2017.07.28,16:00,1.30792,1.31347,1.30696,1.31210,28560
2017.07.28,20:00,1.31210,1.31512,1.31202,1.31321,13745
2017.07.31,00:00,1.31313,1.31495,1.31242,1.31361,9203
2017.07.31,04:00,1.31360,1.31381,1.31203,1.31248,7881
2017.07.31,08:00,1.31249,1.31337,1.31007,1.31019,18953
2017.07.31,12:00,1.31019,1.31315,1.30963,1.31155,19590
2017.07.31,16:00,1.31157,1.31994,1.31134,1.31896,27146
2017.07.31,20:00,1.31897,1.32241,1.31754,1.32127,15183
2017.08.01,00:00,1.32112,1.32131,1.31899,1.32055,7732
2017.08.01,04:00,1.32055,1.32347,1.31998,1.32174,11670
2017.08.01,08:00,1.32173,1.32390,1.31987,1.32345,18126
2017.08.01,12:00,1.32346,1.32381,1.31961,1.32242,20044
2017.08.01,16:00,1.32242,1.32441,1.31970,1.32090,26962
2017.08.01,20:00,1.32090,1.32243,1.32012,1.32041,10252
2017.08.02,00:00,1.32044,1.32166,1.32015,1.32125,9654
2017.08.02,04:00,1.32126,1.32130,1.31905,1.32046,15199
2017.08.02,08:00,1.32047,1.32446,1.32028,1.32369,18244
2017.08.02,12:00,1.32368,1.32439,1.32146,1.32188,18993
2017.08.02,16:00,1.32188,1.32446,1.32134,1.32369,22623
2017.08.02,20:00,1.32369,1.32501,1.32201,1.32224,13157
2017.08.03,00:00,1.32223,1.32320,1.32156,1.32174,9909
2017.08.03,04:00,1.32171,1.32227,1.32075,1.32220,9712
2017.08.03,08:00,1.32218,1.32657,1.32166,1.32508,18371
2017.08.03,12:00,1.32508,1.32569,1.31117,1.31171,31329
2017.08.03,16:00,1.31171,1.31540,1.31115,1.31313,29358
2017.08.03,20:00,1.31299,1.31444,1.31212,1.31354,12374
2017.08.04,00:00,1.31364,1.31436,1.31330,1.31373,8155
2017.08.04,04:00,1.31373,1.31434,1.31276,1.31420,10692
2017.08.04,08:00,1.31417,1.31637,1.31314,1.31456,18101
2017.08.04,12:00,1.31456,1.31602,1.30777,1.30814,22601
2017.08.04,16:00,1.30814,1.30908,1.30238,1.30319,29413
2017.08.04,20:00,1.30318,1.30479,1.30231,1.30336,11362
2017.08.07,00:00,1.30363,1.30542,1.30361,1.30486,17334
2017.08.07,04:00,1.30485,1.30583,1.30439,1.30562,8292
2017.08.07,08:00,1.30561,1.30583,1.30354,1.30440,16718
2017.08.07,12:00,1.30440,1.30560,1.30184,1.30216,19091
2017.08.07,16:00,1.30215,1.30313,1.30129,1.30234,16924
2017.08.07,20:00,1.30234,1.30364,1.30212,1.30321,7412
2017.08.08,00:00,1.30318,1.30397,1.30307,1.30368,5164
2017.08.08,04:00,1.30368,1.30528,1.30353,1.30486,9859
2017.08.08,08:00,1.30485,1.30511,1.30308,1.30405,15339
2017.08.08,12:00,1.30406,1.30436,1.30070,1.30126,17799
2017.08.08,16:00,1.30127,1.30149,1.29516,1.29808,24650
2017.08.08,20:00,1.29809,1.29941,1.29753,1.29924,13532
